-17.1754, 10.4937, -62.9754, -79.6293, -132.531, -76.0995, 10.4308, 6.82246, 0.173233, 7.13064, 3.39274, 0.794836, 0.00825899, 0.0715876, 0.0115832, 0.00825899, 0.0715876, 0.0115832
-15.764, 1.20158, -63.5018, -82.515, -134.315, -83.6035, 12.9071, 7.1274, 0.13262, 6.61536, 3.05661, 0.723066, -0.0518601, 0.0457194, 0.00847635, -0.0518601, 0.0457194, 0.00847635
-13.8208, -6.89624, -64.5254, -86.3036, -137.247, -92.0715, 15.0686, 7.27447, 0.0507453, 6.83204, 3.38417, 0.785989, 0.0663877, 0.0898183, 0.0134753, 0.0663877, 0.0898183, 0.0134753
-9.30233, -17.2329, -66.4593, -90.6991, -141.458, -101.83, 16.2377, 7.23686, -0.0131561, 7.58535, 4.11572, 0.933612, 0.270114, 0.169194, 0.0226452, 0.270114, 0.169194, 0.0226452
-2.15907, -21.8968, -69.3474, -94.1181, -144.078, -110.746, 15.6503, 6.8956, -0.0210076, 7.97018, 4.38514, 0.991329, 0.31668, 0.189415, 0.0250819, 0.31668, 0.189415, 0.0250819
5.19246, -22.1741, -77.7432, -99.6742, -149.046, -121.539, 12.6263, 6.09002, 0.0289591, 7.49856, 3.90151, 0.894574, 0.174849, 0.134677, 0.0187835, 0.174849, 0.134677, 0.0187835
13.6951, -14.4528, -92.0634, -107.618, -156.598, -134.633, 6.30149, 4.36989, -0.0190067, 6.84405, 3.24583, 0.762329, -0.00832658, 0.0633497, 0.0105455, -0.00832658, 0.0633497, 0.0105455
25.5352, -0.772394, -110.23, -117.837, -167.125, -150.751, -1.95272, 2.18842, -0.0848679, 6.18562, 2.30598, 0.581467, -0.344838, -0.0623034, -0.00370607, -0.344838, -0.0623034, -0.00370607
40.2575, 19.5726, -128.645, -128.301, -178.613, -168.467, -10.5782, -0.058756, -0.165393, 5.296, 0.672228, 0.276652, -1.0112, -0.3065, -0.0311691, -1.0112, -0.3065, -0.0311691
52.6485, 36.5904, -146.307, -139.812, -193.144, -189.88, -17.5469, -1.78004, -0.190688, 4.4184, -1.08643, -0.0479697, -1.75824, -0.578781, -0.0617144, -1.75824, -0.578781, -0.0617144
60.3299, 43.9374, -161.48, -151.091, -208.861, -213.275, -21.9952, -2.94998, -0.258995, 3.78052, -2.24239, -0.262692, -2.23778, -0.754115, -0.0814122, -2.23778, -0.754115, -0.0814122
64.7725, 38.7263, -174.424, -162.591, -225.877, -238.772, -23.6133, -3.25018, -0.307748, 3.26817, -2.93175, -0.394085, -2.49536, -0.849684, -0.0922208, -2.49536, -0.849684, -0.0922208
66.3333, 25.0826, -185.512, -174.615, -243.437, -265.55, -22.426, -2.71908, -0.277384, 2.58813, -3.57534, -0.52304, -2.6824, -0.921986, -0.100546, -2.6824, -0.921986, -0.100546
67.3691, 8.81965, -196.571, -188.532, -262.253, -294.216, -19.7022, -1.8899, -0.308227, 2.45843, -3.54538, -0.521839, -2.63289, -0.905701, -0.0988102, -2.63289, -0.905701, -0.0988102
63.3111, -6.45946, -208.508, -204.742, -283.238, -325.946, -15.9159, -0.68473, -0.298531, 3.13807, -2.53267, -0.32916, -2.25155, -0.764374, -0.0828347, -2.25155, -0.764374, -0.0828347
50.0413, -13.2919, -221.633, -220.663, -304.251, -358.527, -12.0302, 0.599254, -0.303284, 2.9142, -2.01107, -0.246562, -1.91372, -0.646806, -0.0699338, -1.91372, -0.646806, -0.0699338
36.0017, -12.4387, -233.63, -236.07, -325.493, -392.046, -7.8217, 2.0045, -0.277301, 2.5799, -1.99343, -0.25178, -1.8342, -0.62127, -0.0672477, -1.8342, -0.62127, -0.0672477
30.6325, -8.54386, -241.744, -251.042, -346.282, -425.553, -3.67537, 3.1596, -0.354499, 4.58594, -0.802511, 0.0144716, -1.72291, -0.561824, -0.0596006, -1.72291, -0.561824, -0.0596006
32.7466, -0.614285, -249.711, -266.811, -365.784, -457.7, 1.18511, 4.5797, -0.320013, 6.90461, 0.713741, 0.345044, -1.50972, -0.463499, -0.0475021, -1.50972, -0.463499, -0.0475021
43.8138, 7.7517, -264.198, -286.084, -386.794, -491.376, 5.42389, 5.75301, -0.275032, 7.52671, 1.17837, 0.444795, -1.43123, -0.429202, -0.0433598, -1.43123, -0.429202, -0.0433598
62.8217, 14.467, -279.284, -304.604, -406.318, -522.312, 8.18908, 6.50775, -0.175123, 7.9696, 1.17397, 0.459802, -1.56758, -0.47246, -0.0478793, -1.56758, -0.47246, -0.0478793
82.7942, 20.3547, -293.942, -319.73, -422.126, -547.107, 8.71661, 6.46639, -0.11218, 7.62674, 0.449371, 0.32775, -1.88979, -0.58921, -0.0609408, -1.88979, -0.58921, -0.0609408
105.37, 23.8296, -311.324, -334.675, -437.781, -569.263, 6.63736, 5.91928, -0.0287672, 6.93523, -0.574659, 0.133303, -2.27865, -0.73315, -0.0772027, -2.27865, -0.73315, -0.0772027
127.265, 26.2421, -329.367, -348.984, -452.932, -587.736, 2.19408, 5.21866, 0.165782, 7.08752, -1.06429, 0.0556311, -2.59464, -0.843152, -0.0892752, -2.59464, -0.843152, -0.0892752
129.798, 30.0648, -350.592, -360.812, -466.191, -600.687, -3.7081, 4.24805, 0.311356, 4.68734, -2.71239, -0.29704, -2.88286, -0.967914, -0.104292, -2.88286, -0.967914, -0.104292
125.138, 35.5452, -367.774, -368.398, -474.135, -603.948, -9.24888, 3.46974, 0.476925, 1.98758, -4.44886, -0.67385, -3.14209, -1.08529, -0.118646, -3.14209, -1.08529, -0.118646
130.544, 45.7954, -377.696, -375.216, -478.376, -600.172, -13.5272, 3.0734, 0.613536, 3.04644, -3.82368, -0.534471, -3.08035, -1.05304, -0.114522, -3.08035, -1.05304, -0.114522
125.701, 72.6179, -384.939, -380.545, -477.181, -588.718, -15.112, 3.30325, 0.791625, 3.71159, -2.7216, -0.326876, -2.64764, -0.893625, -0.0965514, -2.64764, -0.893625, -0.0965514
116.416, 109.674, -387.233, -382.001, -469.93, -570.057, -15.2688, 3.80514, 0.884086, 4.46983, -1.34057, -0.0682975, -2.09212, -0.68966, -0.0735929, -2.09212, -0.68966, -0.0735929
115.124, 155.6, -379.643, -377.184, -455.11, -543.018, -15.1823, 4.42447, 0.986905, 7.77532, 1.55485, 0.526902, -1.37853, -0.404861, -0.0403634, -1.37853, -0.404861, -0.0403634
108.154, 212.407, -368.681, -365.927, -432.576, -507.665, -15.4233, 4.76053, 0.928622, 9.75872, 4.17054, 1.03405, -0.47425, -0.0653724, -0.00176598, -0.47425, -0.0653724, -0.00176598
